segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail,positive_excess,seller_share,cumulative_positive_excess_share
seller,ea566164622c6b439516ab18062c42cd,48,11.0,4.54786309345306,0.22916666666666666,2.4187183681573887,1.2074154947939646,4.32775527953678,6.45213690654694,0.007182384376362674,,False,6.45213690654694,0.01967435549525102,0.3976201015871951
seller,821fb029fc6e495ca4f08a35d51e53a5,23,9.0,2.9979710071850993,0.391304347826087,3.002030366014252,1.372719445089765,5.698788750949493,6.002028992814901,0.0037865819248215004,,False,6.002028992814901,0.020013568521031207,0.40079719335278285
seller,712e6ed8aa4aa1fa65dab41fed5737e4,77,17.0,11.034899517881971,0.22077922077922077,1.5405668146276845,0.8974369411845892,2.466596707273954,5.965100482118029,0.05721462383697835,,False,5.965100482118029,0.0203527815468114,0.4039547375174859
seller,f46490624488d3ff7ce78613913a7711,80,10.0,4.075195882244522,0.125,2.4538697743511255,1.176725937770443,4.512753883106302,5.924804117755478,0.009174872778589246,,False,5.924804117755478,0.020691994572591587,0.4070909513541361
seller,b561927807645834b59ef0d16ba55a24,83,12.0,6.145370409831502,0.14457831325301204,1.952689455594431,1.0089831361185972,3.410955508010086,5.854629590168498,0.023569828607485466,,False,5.854629590168498,0.02103120759837178,0.41019001926663007
seller,37515688008a7a40ac93e3b2e4ab203f,222,23.0,17.291222640031606,0.1036036036036036,1.3301546385014889,0.8432039388174825,1.9958850575976363,5.708777359968394,0.1084118159841008,0.5474796707197089,False,5.708777359968394,0.021370420624151967,0.41321188230055445
seller,8d956fec2e4337affcb520f56fd8cbfd,206,22.0,16.31407562935439,0.10679611650485436,1.3485287490279105,0.8451157874628062,2.041688732102768,5.685924370645608,0.1032674099219759,0.5348722257497214,False,5.685924370645608,0.021709633649932156,0.4162216484178722
seller,66e0557ecc2b4dbea057e93f215f68d8,30,8.0,2.3383553728333033,0.26666666666666666,3.4212079536510656,1.4770347642084933,6.741143541879013,5.661644627166696,0.0028589892589888266,,False,5.661644627166696,0.022048846675712348,0.41921856238583016
seller,8b28d096634035667e8263d57ba3368c,134,16.0,10.351183923441948,0.11940298507462686,1.5457169071998986,0.8835107675876873,2.5101474178927674,5.648816076558052,0.06202673296332959,0.35798285881693076,False,5.648816076558052,0.022388059701492536,0.42220868573639
seller,8b9d6eec4a7eb7d0f9d579ce0b38324d,46,8.0,2.4847114490650406,0.17391304347826086,3.2196897563337905,1.3900335099466485,6.344072357425955,5.51528855093496,0.004096796497483324,,False,5.51528855093496,0.022727272727272728,0.42512812812178874
seller,2a261b5b644fa05f4f2700eb93544f2c,47,10.0,4.536421729261229,0.2127659574468085,2.2043805882281875,1.0570861754763214,4.053934386962895,5.463578270738771,0.017951894736907607,,False,5.463578270738771,0.023066485753052916,0.4280201983792615
seller,0dd184061fb0eaa7ca37932c68ab91c5,154,19.0,13.72525202399818,0.12337662337662338,1.3843097355720015,0.833444890073098,2.1617711295724855,5.274747976001819,0.10272375722342036,0.5348722257497214,False,5.274747976001819,0.023405698778833108,0.43081231390888786
seller,e9d99831abad74458942f21e16f33f92,129,14.0,8.73892221050091,0.10852713178294573,1.6020282207315275,0.8758437358675005,2.687931137962283,5.26107778949909,0.061455405611962374,0.35798285881693076,False,5.26107778949909,0.023744911804613297,0.4335971933126934
seller,fa1c13f2614d7b5c4749cbc52fecda94,572,59.0,53.82432728313015,0.10314685314685315,1.096158614108532,0.8344467250363652,1.4139647479891335,5.1756727168698475,0.2575707090714583,0.8679064544505996,False,5.1756727168698475,0.02408412483039349,0.43633686471212013
seller,0725b8c0f3f906e58f70cbe76b7c748c,15,6.0,0.9020670255780396,0.4,6.651390450898294,2.440943068592812,14.477276801189186,5.09793297442196,0.00034764977476329026,,False,5.09793297442196,0.024423337856173677,0.43903538564461536
seller,7e1fb0a3ebfb01ffb3a7dae98bf3238d,155,20.0,14.917273331485852,0.12903225806451613,1.3407275951554798,0.8189512462454225,2.070645031185329,5.082726668514148,0.12022038029664232,0.5647562051144592,False,5.082726668514148,0.024762550881953865,0.4417258573275415
seller,f3da5b2ff499efb8d4a6d371d175d7dd,70,10.0,4.9264868544304985,0.14285714285714285,2.0298440441400505,0.9733891184180943,3.7329554681504784,5.0735131455695015,0.029239773561589872,,False,5.0735131455695015,0.025101763907734057,0.44441145195840487
seller,c60b801f2d52c7f7f91de00870882a75,38,8.0,2.991240130709107,0.21052631578947367,2.674476020119291,1.154648916778785,5.26978394625124,5.008759869290893,0.011716358137869523,,False,5.008759869290893,0.025440976933514246,0.4470627703301723
seller,cfb1a033743668a192316f3c6d1d2671,133,17.0,12.002246873572071,0.12781954887218044,1.416401460415929,0.8251060467197303,2.267795947093853,4.997753126427929,0.10141304339365319,0.5348722257497214,False,4.997753126427929,0.025780189959294438,0.44970826243349654
seller,adbc26658d6c7b4b6219f9d934598091,85,14.0,9.016152696581447,0.16470588235294117,1.552768733088141,0.8489131155911598,2.6052820878623617,4.983847303418553,0.07466739642706935,,False,4.983847303418553,0.026119402985074626,0.45234639368004553
seller,213b25e6f54661939f11710a6fddb871,138,13.0,8.019721342097986,0.09420289855072464,1.6210039533118188,0.8631163348118271,2.771966128232496,4.980278657902014,0.06475100522547252,0.3633250848762624,False,4.980278657902014,0.026458616010854818,0.45498263591301286
seller,7d76b645482be4a332374e8223836592,168,20.0,15.12231030802908,0.11904761904761904,1.322549239674122,0.8078474344570004,2.0425700354974623,4.87768969197092,0.131710606096607,0.5912342762558803,False,4.87768969197092,0.026797829036635006,0.4575645740832558
seller,71039d19d4303bf9054d69e9a9236699,34,8.0,3.157126196915311,0.23529411764705882,2.533950023225694,1.0939797655611896,4.992891711327482,4.842873803084689,0.01566847349742275,,False,4.842873803084689,0.027137042062415198,0.4601280829400074
seller,23613d49c3ac2bd302259e55c06c050c,62,10.0,5.2187842032881795,0.16129032258064516,1.9161551063367093,0.9188708536963497,3.5238774637262518,4.7812157967118205,0.040473728229652055,,False,4.7812157967118205,0.027476255088195387,0.46265895397635465
seller,b19f3ca2ea475913750f25a5c37c8d8f,19,6.0,1.2502197551790488,0.3157894736842105,4.79915628844044,1.7612057755202477,10.445742813149186,4.749780244820951,0.0018396871572803023,,False,4.749780244820951,0.027815468113975575,0.46517318503425814
seller,054694fa03fe82cec4b7551487331d74,20,6.0,1.253021229617424,0.3,4.788426451347466,1.7572681144142621,10.422388475018929,4.746978770382576,0.00186019867000704,,False,4.746978770382576,0.028154681139755767,0.46768593317007306
seller,7681ef142fd2c19048da7430856b5588,54,8.0,3.477365844812821,0.14814814814814814,2.300591987447505,0.9932323289769973,4.533083352074453,4.522634155187179,0.025876236459355804,,False,4.522634155187179,0.028493894165535955,0.4700799275593725
seller,0bf0150d5b9d60d9cd2906003332f085,38,8.0,3.4787888407616823,0.21052631578947367,2.2996509320319647,0.9928260480427101,4.531229097751721,4.521211159238318,0.025929894893250056,,False,4.521211159238318,0.028833107191316147,0.4724731687052742
seller,77530e9772f57a62c906e1c21538ab82,297,35.0,30.499687482507582,0.11784511784511785,1.1475527419772242,0.7993125312022187,1.595968070066305,4.500312517492418,0.22996146730891043,0.86405794889334,False,4.500312517492418,0.029172320217096336,0.4748553474416671
seller,955fee9216a65b617aa5c0531780ce60,1227,98.0,93.50509596286234,0.07986960065199673,1.0480712199784588,0.8508748775141318,1.2772631166601855,4.494904037137658,0.3345522793058364,1.0,False,4.494904037137658,0.029511533242876527,0.4772346632731289
seller,b2479f944e1b90cf8a5de1bbfde284d6,99,14.0,9.506722683908187,0.1414141414141414,1.4726420939676175,0.8051071363695321,2.470843202526137,4.493277316091813,0.10227941460062764,,False,4.493277316091813,0.029850746268656716,0.4796131180221058
seller,11bfa66332777660bd0640ee84d47006,76,12.0,7.6088707180892055,0.15789473684210525,1.5771065700290314,0.8149139784936904,2.754887791475183,4.3911292819107945,0.08577458778871415,,False,4.3911292819107945,0.030189959294436908,0.4819375021095355
seller,002100f778ceb8431b7a1020ff7ab48f,48,9.0,4.642714461282254,0.1875,1.9385211119605068,0.8864152925402448,3.6799169093635316,4.357285538717746,0.047240597098107615,,False,4.357285538717746,0.030529172320217096,0.48424397147546944
seller,28f10b1c5e5abb9d4857745bede6147c,28,6.0,1.6435120937239427,0.21428571428571427,3.650718496634201,1.3397493464752674,7.946077228387136,4.356487906276057,0.006844039624833508,,False,4.356487906276057,0.030868385345997285,0.4865500186256051
seller,973f21788dfab357250f69a8dcb7ddee,9,5.0,0.6855266466160816,0.5555555555555556,7.293662507039162,2.368232362859016,17.020975241327616,4.314473353383918,0.0007160507824474953,,False,4.314473353383918,0.031207598371777476,0.48883382594814445
seller,e9779976487b77c6d4ac45f75ec7afe9,625,47.0,42.728162810472845,0.0752,1.0999770855694293,0.8082217885249532,1.462736336637623,4.2718371895271545,0.2762446566202539,0.8995761382244168,False,4.2718371895271545,0.03154681139755767,0.49109506440184497
seller,729f06993dac8e860d4f02d7088ca48a,90,11.0,6.768218927303203,0.12222222222222222,1.6252429358668736,0.811315417869438,2.908008550654886,4.231781072696797,0.08288730617318033,,False,4.231781072696797,0.03188602442333786,0.4933350996992303
seller,23c38debaffe4a25a30fdbd9b586a13f,40,6.0,1.9240254978570261,0.15,3.1184617910120123,1.1444205162266894,6.787578458323078,4.075974502142974,0.013975281370603587,,False,4.075974502142974,0.032225237449118045,0.4954926609244437
seller,70c27847eca8195c983ed7e798c56743,74,7.0,3.0501364183493185,0.0945945945945946,2.294979318921178,0.9227007141677127,4.728534525517282,3.9498635816506815,0.0360995840009958,,False,3.9498635816506815,0.032564450474898234,0.497583467062748
seller,3fd1e727ba94cfe122d165e176ce7967,34,7.0,3.0720786584889925,0.20588235294117646,2.278587490153316,0.9161103488489826,4.6947610933882125,3.9279213415110075,0.037273941507058705,,False,3.9279213415110075,0.03290366350067843,0.49966265837704027
seller,abe42c5d03695b4257b5c6cbf4e6784e,49,8.0,4.109501231606275,0.16326530612244897,1.9467082619350013,0.8404504542266573,3.8357913361743843,3.8904987683937247,0.05792258414837339,,False,3.8904987683937247,0.03324287652645862,0.5017220405652787
seller,643214e62b870443ccbe55ab29a4dccf,64,8.0,4.11088673820945,0.125,1.9460521560086825,0.8401671942566978,3.834498545941252,3.88911326179055,0.0580119516741918,,False,3.88911326179055,0.033582089552238806,0.5037806893545905
seller,06579cb253ecd5a3a12a9e6eb6bf8f47,60,8.0,4.153659802192913,0.13333333333333333,1.9260123315290343,0.8315154204311727,3.795012102789733,3.846340197807087,0.06081378280776854,,False,3.846340197807087,0.033921302578018994,0.5058166968088582
seller,7f152321c60a266edc53af1925ef96c1,20,6.0,2.166319438362026,0.3,2.7696746351205968,1.016421777185235,6.028415658031059,3.833680561637974,0.02334117979138474,,False,3.833680561637974,0.03426051560379918,0.5078460030582707
seller,ff1fb4c404b2efe68b03350a8dc24122,43,7.0,3.204135794221379,0.16279069767441862,2.18467644618072,0.8783532385223922,4.501268450517453,3.795864205778621,0.04487096680253982,,False,3.795864205778621,0.03459972862957938,0.509855291738133
seller,218d46b86c1881d022bce9c68a7d4b15,376,35.0,31.20559811493309,0.09308510638297872,1.121593627883426,0.7812310570920789,1.5598652264187642,3.794401885066911,0.27118688350359377,0.8980286961922285,False,3.794401885066911,0.034938941655359566,0.5118638063585736
seller,d9bd94811c3338dceb4181f3dbc0c73e,50,6.0,2.2876154146521714,0.12,2.622818486695803,0.9625281589675097,5.708771648797601,3.7123845853478286,0.02931454604768541,,False,3.7123845853478286,0.035278154681139755,0.5138289062457823
seller,26e2c91ef821e1ff8985f408788fe35b,12,5.0,1.2966131247355288,0.4166666666666667,3.856200361244881,1.2520977608101602,8.999085275881862,3.703386875264471,0.01055357514393275,,False,3.703386875264471,0.03561736770691994,0.515789243318508
seller,2e90cb1677d35cfe24eef47d441b7c87,124,17.0,13.32484238389774,0.13709677419354838,1.275812464434361,0.7432077756938137,2.0426993454570757,3.6751576161022594,0.1887155352674174,0.8287073505221373,False,3.6751576161022594,0.03595658073270014,0.5177346376198906
seller,633ecdf879b94b5337cca303328e4a25,6,4.0,0.34308133785315603,0.6666666666666666,11.659042794429292,3.1766967578189975,29.851780162368517,3.656918662146844,0.00043941364216567685,,False,3.656918662146844,0.03629579375848033,0.5196703773810346
seller,602044f2c16190c2c6e45eb35c2e21cb,45,9.0,5.364480425103902,0.2,1.6777020860926497,0.7671522256134666,3.1848011545476482,3.6355195748960982,0.09449767096525377,,False,3.6355195748960982,0.036635006784260515,0.5215947898287024
seller,b18dc380845b24038cfc48006478f099,43,7.0,3.411218231364918,0.16279069767441862,2.052052822548124,0.8250316633637844,4.228013097810949,3.588781768635082,0.05865994208223568,,False,3.588781768635082,0.036974219810040704,0.523494462259354
seller,538caafddff204241cecbf3a02e6b3cf,8,4.0,0.43474914231383044,0.5,9.200708203151642,2.506883320863664,23.55746723477293,3.5652508576861695,0.0010539459289744828,,False,3.5652508576861695,0.03731343283582089,0.5253816789248799
seller,c4d51195486dc781531876a7d00453d8,17,5.0,1.4361367078565068,0.29411764705882354,3.481562704056709,1.1304539332759909,8.124805957183655,3.563863292143493,0.015727977302092293,,False,3.563863292143493,0.03765264586160109,0.5272681611016078
seller,75d34ebb1bd0bd7dde40dd507b8169c3,57,9.0,5.479595968591221,0.15789473684210525,1.6424568620729638,0.7510358648643902,3.1178947406612516,3.5204040314087788,0.1039196408878391,,False,3.5204040314087788,0.037991858887381276,0.5291316387144485
seller,688756f717c462a206ad854c5027a64a,76,7.0,3.487425210664731,0.09210526315789473,2.007211503373213,0.8070031273827448,4.135622842203776,3.512574789335269,0.06432295496781502,,False,3.512574789335269,0.038331071913161464,0.5309909720253285
seller,827f8f69dfa529c561901c4f2e0f332f,91,9.0,5.5276890584433005,0.0989010989010989,1.628166835153815,0.7445015546039594,3.090767818302458,3.4723109415566995,0.10800810202203098,,False,3.4723109415566995,0.03867028493894165,0.5328289922203636
seller,2089a6d640999f9b9141ac719b2af596,40,6.0,2.579524835332173,0.15,2.3260097820408707,0.8536045954398832,5.062744054114517,3.420475164667827,0.04754563856532349,,False,3.420475164667827,0.03900949796472185,0.5346395738575188
seller,b17b679f4f5ce2e03ce6968c62648246,50,9.0,5.598468456543073,0.18,1.6075825147289113,0.7350890925479079,3.0516923662312894,3.401531543456927,0.11418666622248258,,False,3.401531543456927,0.03934871099050204,0.536440127948484
seller,070d165398b553f3b4b851c216b8a358,30,5.0,1.6434446658598805,0.16666666666666666,3.0423902330681196,0.9878558273630604,7.099923910865344,3.3565553341401193,0.026155981623290175,,False,3.3565553341401193,0.039687924016282225,0.5382168744996256
seller,440dd6ab244315c632130ecfb63827b1,91,12.0,8.665735205683516,0.13186813186813187,1.3847642139041672,0.7155278763486222,2.418904403452009,3.334264794316484,0.16581529426990463,,False,3.334264794316484,0.04002713704206241,0.5399818218590925
seller,f0b47fbbc6dee9aafe415a6e33051b3f,64,7.0,3.6664992134106806,0.109375,1.9091780994788223,0.7675886145634451,3.9336365623507112,3.3335007865893194,0.0788884543082786,,False,3.3335007865893194,0.0403663500678426,0.5417463648015427
seller,b2ba3715d723d245138f291a6fe42594,320,29.0,25.670103411106123,0.090625,1.129718861492907,0.7565904517994715,1.6224647315042489,3.3298965888938774,0.28056087479276365,0.8995761382244168,False,3.3298965888938774,0.0407055630936228,0.5435089999113528
seller,312ba1d77e9c332ef21f9598b7f64cd7,7,4.0,0.6827017682300309,0.5714285714285714,5.859073736355451,1.596400396694305,15.001555806653297,3.317298231769969,0.005276233293884104,,False,3.317298231769969,0.041044776119402986,0.54526496625353
seller,05f51e13da97139648b8125c31e5f51b,57,9.0,5.709866907271691,0.15789473684210525,1.5762188762295357,0.7207476398683268,2.992154410755379,3.2901330927283086,0.12429586501482397,,False,3.2901330927283086,0.041383989145183174,0.5470065531017624
seller,02d35243ea2e497335cd0f076b45675d,12,5.0,1.7281907509485865,0.4166666666666667,2.8931991432401487,0.9394138865905314,6.751761674987579,3.2718092490514135,0.0314413041763669,,False,3.2718092490514135,0.04172320217096336,0.5487384404745456
seller,7e3f87d16fb353f408d467e74fbd8014,91,11.0,7.736901598186915,0.12087912087912088,1.4217577747890406,0.7097363586120379,2.5439173890894895,3.2630984018130853,0.15888449002123176,,False,3.2630984018130853,0.04206241519674356,0.5504657168797602
seller,4e5725ba188db8252977a4f0227bd462,21,6.0,2.7391481654048855,0.2857142857142857,2.1904620114308835,0.8038609525766122,4.767713622599275,3.2608518345951145,0.05993011486761552,,False,3.2608518345951145,0.042401628222523746,0.5521918040954161
seller,fd386aa7bed2af3c7035c65506c9b4a3,64,7.0,3.7481815391336357,0.109375,1.8675722952357312,0.7508609233933703,3.847912704099191,3.2518184608663643,0.08611758980586727,,False,3.2518184608663643,0.042740841248303935,0.5539131096185271
seller,95b293867b5862941c9cd74f756a3c68,9,4.0,0.7556230041659585,0.4444444444444444,5.293645082199581,1.442340118839151,13.553833881365422,3.2443769958340414,0.007480503692870448,,False,3.2443769958340414,0.04308005427408412,0.5556304761041384
seller,7fc87cc3e89b3d1d5cabdca32f8485aa,14,4.0,0.7644385625344999,0.2857142857142857,5.232598401025165,1.4257069528424504,13.397530131718701,3.2355614374655,0.007782165174225965,,False,3.2355614374655,0.04341926729986431,0.5573431761947796
seller,f27e33c6d29b5138fa9967bcd445b6d5,92,10.0,6.781026145587263,0.10869565217391304,1.4747030589916656,0.7071774379240554,2.712031431110948,3.218973854412737,0.14801099825766056,,False,3.218973854412737,0.04375848032564451,0.5590470958757308
seller,de23c3b98a88888289c6f5cc1209054a,160,16.0,12.784707311268585,0.1,1.2514952130266932,0.7153376476269175,2.0323498195894736,3.215292688731415,0.21766983252110098,0.8621432582208313,False,3.215292688731415,0.044097693351424695,0.5607490669820936
seller,a416b6a846a11724393025641d4edd5e,155,20.0,16.793084081128058,0.12903225806451613,1.1909664659200898,0.7274732578236047,1.839351113437628,3.2069159188719425,0.2470539721246757,0.8679064544505996,False,3.2069159188719425,0.044436906377204884,0.5624466039601685
seller,e62b2d6ac10570a035a30bafcf01d263,60,8.0,4.811076575101452,0.13333333333333333,1.6628294883939367,0.7178917489326535,3.2764369833088582,3.1889234248985483,0.11439834067343893,,False,3.1889234248985483,0.04477611940298507,0.5641346168582174
seller,b0b346d3a89f5eb4c2968af3f083cd43,9,4.0,0.8396791233711477,0.4444444444444444,4.763724485540121,1.2979545915715138,12.197026685962747,3.160320876628852,0.010685393388862739,,False,3.160320876628852,0.04511533242876527,0.5658074893894519
seller,634964b17796e64304cadf1ad3050fb7,261,27.0,23.85954036022575,0.10344827586206896,1.1316228054841093,0.7457465593690263,1.6464517694837288,3.1404596397742495,0.2861401594876213,0.9031298783828047,False,3.1404596397742495,0.045454545454545456,0.5674698486472349
seller,d9e7e7778b32987280a6f2cb9a39c57d,10,4.0,0.8718808112620027,0.4,4.587783041365718,1.2500164696236413,11.746546710415062,3.1281191887379975,0.012114926269851393,,False,3.1281191887379975,0.045793758480325644,0.569125675656437
seller,a44fb5a447105f8469bdf16bf9159f25,19,5.0,1.877040775187119,0.2631578947368421,2.663767386460509,0.8649180196719903,6.216344489458134,3.122959224812881,0.042240377199526204,,False,3.122959224812881,0.04613297150610583,0.5707787713094732
seller,59b22a78efb79a4797979612b885db36,119,16.0,12.882212505881276,0.13445378151260504,1.2420226721687229,0.7099232720672998,2.016967006692258,3.1177874941187245,0.2260677756301682,0.86405794889334,False,3.1177874941187245,0.04647218453188602,0.5724291293777657
seller,0ed6ce5d87fd9c69eaacaeb778d67235,42,6.0,2.889864442648062,0.14285714285714285,2.0762219540311846,0.7619368649254685,4.519061112275541,3.110135557351938,0.07322406062084635,,False,3.110135557351938,0.046811397557666216,0.5740754369982309
seller,1eade46fba20122dc4aefb379f8c636b,55,8.0,4.890001314101092,0.14545454545454545,1.6359913803971249,0.7063049588123486,3.223555211475642,3.1099986858989084,0.12213830377261795,,False,3.1099986858989084,0.047150610583446405,0.5757216721676689
seller,903037660cf848a717166eb7a06d616e,41,6.0,2.9054764586642676,0.14634146341463414,2.065065776770525,0.7578427444919399,4.494778811087841,3.0945235413357324,0.07468987882328061,,False,3.0945235413357324,0.04748982360922659,0.577359715781481
seller,900ba814c251a692506d7834c1218441,86,12.0,8.914571827893935,0.13953488372093023,1.3461106412819153,0.6955550113265622,2.351384390957241,3.085428172106065,0.1887829035550838,,False,3.085428172106065,0.04782903663500678,0.5789929448862797
seller,822bad9bc42b51213ba522fe87b7ab5d,18,5.0,1.9199227623338926,0.2777777777777778,2.604271431170445,0.8455998449358877,6.077500776717932,3.0800772376661074,0.04571728418526513,,False,3.0800772376661074,0.04816824966078698,0.5806233415472885
seller,834f8533b2ecb6598dd004ff3de7203a,40,6.0,2.925082032972726,0.15,2.0512245237451583,0.7527632485756619,4.464652230367193,3.074917967027274,0.07655414921425463,,False,3.074917967027274,0.048507462686567165,0.5822510072191129
seller,5058e8c1e82653974541e83690655b4a,59,8.0,4.9471579872917415,0.13559322033898305,1.6170900586863,0.6981447096738582,3.186312072645707,3.0528420127082585,0.12791122786937473,,False,3.0528420127082585,0.048846675712347354,0.5838669872871577
seller,b5e3e38609125694d2ea2417522a60b7,16,4.0,0.9512524319291733,0.25,4.204982679400734,1.1457162547443265,10.766425747404812,3.0487475680708265,0.01614374415108108,,False,3.0487475680708265,0.04918588873812754,0.5854808000170645
seller,6ec1a01e866584bb679eb9b098345919,30,6.0,2.9938006542485076,0.2,2.0041414552720433,0.7354845922577172,4.362172212096341,3.0061993457514924,0.08329422334300506,,False,3.0061993457514924,0.04952510176390773,0.5870720904287795
seller,aba1721a889e04decc910aa13b768ef4,80,9.0,5.994973294524531,0.1125,1.50125773007531,0.6864706305092438,2.849854805362262,3.005026705475469,0.15224389489222367,,False,3.005026705475469,0.049864314789687926,0.5886627601194403
seller,54a1852d1b8f10312c55e906355666ee,195,19.0,16.001724305205002,0.09743589743589744,1.1873720380134112,0.714875531297949,1.8542285197311095,2.998275694794998,0.2577939963714652,0.8679064544505996,False,2.998275694794998,0.050203527815468114,0.5902498562551468
seller,f262cbc1c910c83959f849465454ddd3,185,17.0,14.020673723514786,0.0918918918918919,1.2124952292048872,0.7063231528594989,1.9413223182176214,2.9793262764852138,0.24587438509107287,0.8679064544505996,False,2.9793262764852138,0.0505427408412483,0.5918269217760485
seller,048c2757535328e0d7dac690ad3c0aae,50,7.0,4.026599313112424,0.14,1.7384396746914554,0.6989429125354066,3.581850151996907,2.973400686887576,0.1134638995311943,,False,2.973400686887576,0.05088195386702849,0.5934008506673305
seller,53d00c40e32aeb924a84ce72b1af869d,16,4.0,1.040025335213619,0.25,3.846060153119643,1.047921946442265,9.847441527277883,2.959974664786381,0.021541094444420896,,False,2.959974664786381,0.05122116689280869,0.5949676726778704
seller,c9c7905cffc4ef9ff9f113554423e671,125,13.0,10.067983389521618,0.104,1.2912218362944377,0.6875212466289834,2.2080286645382667,2.9320166104783816,0.21493041631040433,0.8621432582208313,False,2.9320166104783816,0.051560379918588875,0.5965196954756391
seller,3db66a856d18a9cba7c9241fc5221c50,94,11.0,8.080671620381564,0.11702127659574468,1.3612729877866994,0.6795425708658545,2.4356933975214035,2.9193283796184364,0.19220171927622498,,False,2.9193283796184364,0.05189959294436906,0.598065001932345
seller,a673821011d0cec28146ea42f5ab767f,123,14.0,11.131055310163067,0.11382113821138211,1.2577423802051797,0.6876194631170569,2.110277998563953,2.8689446898369333,0.2309857883180216,0.86405794889334,False,2.8689446898369333,0.05223880597014925,0.5995836384735745
seller,34056b8b55c1775a22af2331670a799c,77,9.0,6.134811035241894,0.11688311688311688,1.4670378514185372,0.6708231229515068,2.78489481636422,2.865188964758106,0.1669907159375759,,False,2.865188964758106,0.05257801899592944,0.6011002869732208
seller,165fc07beebdcb6190fba8a06db2a449,48,6.0,3.149978730448711,0.125,1.904774766255424,0.6990187686686994,4.145892763110302,2.850021269551289,0.09978732038882494,,False,2.850021269551289,0.052917232021709636,0.602608906661343
seller,76d5af76d0271110f9af36c92573f765,125,12.0,9.154813502516003,0.096,1.3107858501652774,0.6773021762833424,2.289679089848867,2.845186497483997,0.21226470272137585,0.8621432582208313,False,2.845186497483997,0.053256445047489824,0.6041149671291515
seller,fffd5413c0700ac820c7069d66d98c89,54,8.0,5.157531756458799,0.14814814814814814,1.551129566964191,0.6696676510858616,3.056343608636632,2.8424682435412008,0.15033485676607036,,False,2.8424682435412008,0.05359565807327001,0.6056195887264997
seller,ec8879960bd2221d5c32f8e12f7da711,35,6.0,3.1592167275508447,0.17142857142857143,1.8992049350952405,0.6969747387979457,4.133769585552597,2.8407832724491553,0.10081318931122796,,False,2.8407832724491553,0.0539348710990502,0.6071233184074997
seller,6219ba2359cfb97f2e38fd4c321eb309,4,3.0,0.1782980035484695,0.75,16.825763274373756,3.469876894765219,49.17202041109215,2.8217019964515306,0.0008269404679297556,,False,2.8217019964515306,0.054274084124830396,0.6086169476766352
seller,a888faf2d1baececa6baf9c3d603ee1f,53,8.0,5.192536512557822,0.1509433962264151,1.5406728446978668,0.6651531806075175,3.0357396971732475,2.8074634874421784,0.15423964282718608,,False,2.8074634874421784,0.054613297150610585,0.6101030399862224
seller,3df020b72d3d44b3af9d110fa3940b65,54,7.0,4.19393855921263,0.12962962962962962,1.6690754767075509,0.6710549074062339,3.438933393533092,2.80606144078737,0.13184395415048683,,False,2.80606144078737,0.05495251017639077,0.6115883901416334
seller,f918546be4bec7104d117789ba758b2b,19,4.0,1.198939586438365,0.21052631578947367,3.336281531818144,0.9090244295493971,8.542205788556798,2.8010604135616353,0.033677056895958714,,False,2.8010604135616353,0.05529172320217096,0.6130710930718414
seller,f5a590cf36251cf1162ea35bef76fe84,108,12.0,9.203226436508945,0.1111111111111111,1.3038905521650896,0.6737392751877437,2.277634391893579,2.7967735634910547,0.21714182401633597,0.8621432582208313,False,2.7967735634910547,0.05563093622795115,0.6145515268167331
seller,056b4ada5bbc2c50cc7842547dda6b51,61,7.0,4.209090165633063,0.11475409836065574,1.6630672483936144,0.668639288010257,3.4265541468943925,2.7909098343669374,0.13357722385003892,,False,2.7909098343669374,0.055970149253731345,0.6160288566769986
seller,1dfe5347016252a7884b694d4f10f5c4,19,5.0,2.241386527345901,0.2631578947368421,2.2307620479546038,0.724322364889399,5.205854473096848,2.758613472654099,0.0770478866934158,,False,2.758613472654099,0.056309362279511534,0.6174890909009421
seller,48436dade18ac8b2bce089ec2a041202,133,10.0,7.2513504158118565,0.07518796992481203,1.3790534764662048,0.6613097452408173,2.536128443319589,2.7486495841881435,0.19587866107505672,0.8418614795140735,False,2.7486495841881435,0.05664857530529172,0.6189440508771208
seller,13074f016982ff2bd6c58ced8682f000,13,4.0,1.2558958583911617,0.3076923076923077,3.1849774591375066,0.8677991621235803,8.15480726922968,2.7441041416088385,0.03882119085678574,,False,2.7441041416088385,0.05698778833107191,0.6203966047855838
seller,0873d9f8f36123f8d910f4760e788cfb,6,3.0,0.2965135217387297,0.5,10.117582437415532,2.0864887350423733,29.56786934481703,2.7034864782612704,0.0034844108891971103,,False,2.7034864782612704,0.057327001356852106,0.6218276582907808
seller,6fd52c528dcb38be2eea044946b811f8,67,9.0,6.314217388863703,0.13432835820895522,1.4253547899496102,0.6517629729753301,2.705767381647549,2.685782611136297,0.18684325059026435,,False,2.685782611136297,0.057666214382632294,0.6232493404966174
seller,ececbfcff9804a2d6b40f589df8eef2b,95,10.0,7.331141424846405,0.10526315789473684,1.3640440717878404,0.6541121522877867,2.5085256137182044,2.668858575153595,0.20460527166802475,,False,2.668858575153595,0.05800542740841248,0.6246620641960179
seller,dd533b429f380718b70ad9922c294bae,37,5.0,2.3451218995246967,0.13513513513513514,2.132085330410068,0.6922823032983764,4.975575931335415,2.6548781004753033,0.0891131427356269,,False,2.6548781004753033,0.05834464043419267,0.6260673875228058
