segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail
route,RS->PR,135,7.0,9.381853039656912,0.05185185185185185,0.7461212588186081,0.2999794432532259,1.5372949566293572,-2.381853039656912,0.8258239363628156,,False
route,PE->RJ,41,3.0,4.071288113442681,0.07317073170731707,0.7368675260526331,0.1519597988786041,2.153439605709633,-1.071288113442681,0.7721571582850215,,False
route,GO->RS,10,1.0,1.3596220066556022,0.1,0.7354985393769844,0.01862121079267216,4.097935575964988,-0.3596220066556022,0.7432421886429637,,False
route,SC->TO,11,1.0,1.3746943363562711,0.09090909090909091,0.7274344365530551,0.018417045385810345,4.05300527076219,-0.37469433635627114,0.7470831085104823,,False
route,RJ->TO,13,1.0,1.3833882732257876,0.07692307692307693,0.7228628573438735,0.018301303021207315,4.0275340616752,-0.3833882732257876,0.7492724213347532,,False
route,PE->PR,9,1.0,1.4092755282094809,0.1111111111111111,0.7095844495863236,0.017965122843264562,3.953551508850656,-0.4092755282094809,0.7556797778391526,,False
route,PE->DF,15,1.0,1.4497622691336993,0.06666666666666667,0.6897682615216264,0.01746342039886198,3.843142775586383,-0.4497622691336993,0.765373940679397,,False
route,SP->PR,3061,167.0,249.17831005617006,0.05455733420450833,0.6702027955898515,0.5724082422479565,0.7799135170048005,-82.17831005617006,0.9999999869275732,,False
route,PB->RJ,9,1.0,1.492201091461895,0.1111111111111111,0.6701509640502338,0.016966753428310565,3.733842189781816,-0.49220109146189506,0.7751228647456212,,False
route,SP->MT,637,43.0,67.03059504746506,0.06750392464678179,0.6414981094759976,0.4642553626434508,0.8640937436012521,-24.030595047465056,0.9992943396499111,,False
route,PR->PR,704,30.0,46.84509121934221,0.04261363636363636,0.6404086152705171,0.432081003464105,0.9142231187955201,-16.84509121934221,0.9964804426230677,,False
route,ES->SC,12,1.0,1.5923491302477635,0.08333333333333333,0.6280029806305127,0.015899658877165036,3.499008656519925,-0.5923491302477635,0.7965528738560784,,False
route,GO->RJ,56,3.0,4.786160733453803,0.05357142857142857,0.6268071983105196,0.1292627133416711,1.8317966232228182,-1.7861607334538032,0.8561434194476345,,False
route,BA->RJ,83,5.0,8.176583281042921,0.060240963855421686,0.611502363290581,0.1985531528655017,1.4270425284330226,-3.1765832810429213,0.9100409017124466,,False
route,PR->RS,574,30.0,49.143372374081906,0.05226480836236934,0.6104587160123738,0.4118739322028275,0.8714677753249684,-19.143372374081906,0.9986649100062127,,False
route,MG->ES,168,8.0,13.307911816830796,0.047619047619047616,0.6011461535146507,0.2595322409921869,1.184497570855352,-5.307911816830796,0.9540442133132129,,False
route,SC->PA,18,2.0,3.3374154287222813,0.1111111111111111,0.59926612155853,0.07257390747926579,2.1647552790543396,-1.3374154287222813,0.8458974179842094,,False
